"SampleID: "" ""Batch Name: plate_P1 Batch Description: <NONE>",,,,,,,,
EventNo,RID,DBL,DD,RP1,CL1,CL2,Aux1,TIME
2627,0,0,24446,19,12182,9744,0,6110
2628,19,1,13517,31,256,246,0,6110
2629,26,1,13245,8,219,368,0,6110
2630,19,1,9344,12,224,217,0,6110
2631,13,1,15153,17,228,118,0,6110
2632,35,1,10524,6,421,696,1,6110
2633,43,1,8418,6,234,1122,0,6110
2634,0,0,27493,20,2290,665,0,6110
2635,26,1,14443,9,218,350,0,6110
2636,35,1,11088,9,388,669,0,6110
2637,0,0,24001,86,983,772,0,6110
2638,26,1,10054,9,230,367,0,6110
2639,34,1,17330,10,238,616,0,6110
2640,25,1,13263,7,126,367,0,6188
2641,22,1,11156,15,1381,208,0,6188
2642,61,1,13138,6,127,3031,0,6188
2643,14,1,13524,4,423,121,0,6188
2644,21,1,12382,7799,731,218,1,6188
2645,33,1,16009,19,145,692,0,6188
2646,30,1,8849,17,1995,321,0,6188
2647,33,1,10631,35,135,690,0,6188
2648,29,1,9720,7,1215,351,0,6188
2649,52,1,12951,10,248,2034,0,6188
2650,20,1,9145,4,421,236,0,6188
2651,55,1,8785,33,1323,1885,0,6188
2652,18,1,9009,5,130,226,0,6188
2653,35,1,16451,14,404,659,0,6188
2654,14,1,15080,5,374,108,0,6188
2655,15,1,8725,2153,710,118,0,6188
2656,55,1,11880,41,1301,1963,0,6188
2657,34,1,12011,2,218,620,1,6188
2658,15,1,14125,3,689,106,0,6188
2659,78,1,11455,57,4181,5812,0,6188
2660,35,1,11845,10,405,651,0,6188
2661,18,1,14939,10,126,217,0,6188
2662,30,1,11201,23,2312,356,0,6188
2663,52,1,12497,12,208,1818,0,6188
2664,55,1,15131,40,1394,2085,0,6250
2665,43,1,9166,11,229,1099,0,6250
2666,51,1,15181,69,140,1826,1,6250
2667,26,1,13324,22,216,366,0,6250
2668,36,1,11925,38,731,667,0,6250
2669,26,1,10365,3,224,362,1,6250
2670,25,1,12027,10,119,361,0,6250
2671,27,1,17403,9,412,377,0,6250
2672,78,1,13991,27,4202,5756,0,6250
2673,12,1,13796,17,123,109,0,6250
2674,63,1,9918,10,349,2899,0,6250
2675,12,1,11039,23,132,116,0,6250
2676,35,1,18031,13,412,668,0,6250
2677,15,1,11587,15686,758,121,0,6250
2678,63,1,9134,7,381,3026,0,6250
2679,15,1,10506,3,648,103,1,6250
2680,15,1,13110,10,687,113,0,6250
2681,14,1,11724,9,406,118,0,6250
2682,30,1,12086,38,2259,349,0,6250
2683,36,1,12306,27,649,571,0,6250
2684,56,1,13226,10,2407,1813,0,6250
2685,34,1,13188,9,216,612,0,6250
2686,33,1,11724,14033,122,612,0,6250
2687,21,1,11838,72,719,209,0,6250
2688,30,1,15238,38,2064,313,0,6313
2689,36,1,13594,29,728,628,0,6313
2690,28,1,18772,10,786,431,0,6313
2691,13,1,8790,3038,235,116,0,6313
2692,35,1,12152,15,405,640,0,6313
2693,19,1,9184,7,207,212,0,6313
2694,36,1,9881,26,694,610,0,6313
2695,0,0,6903,0,419,381,0,6313
2696,20,1,12956,9,373,206,0,6313
2697,15,1,16113,6,747,116,0,6313
2698,28,1,9807,9,693,364,0,6313
2699,14,1,11638,8,417,120,1,6313
2700,29,1,10950,7,1302,361,0,6313
2701,51,1,9116,39,134,1886,0,6313
2702,35,1,12353,18,405,639,0,6313
2703,26,1,10326,8,216,367,0,6313
2704,55,1,10954,36,1204,1755,0,6313
2705,21,1,16079,43,750,214,0,6313
2706,20,1,11524,9,408,219,2,6313
2707,20,1,10260,5277,402,223,0,6313
2708,29,1,14343,27,1335,361,0,6313
2709,33,1,11749,58,134,678,0,6313
2710,35,1,14272,16,455,715,2,6313
2711,61,1,10303,8,127,3117,1,6313
2712,12,1,11634,3805,138,126,0,6360
2713,22,1,10418,23,1238,196,0,6360
2714,77,1,14009,9,2445,5961,0,6360
2715,26,1,11524,12,225,381,0,6360
2716,12,1,8566,29,124,119,0,6360
2717,54,1,12636,19,701,1813,0,6360
2718,77,1,11496,15,2243,5652,0,6360
2719,18,1,11850,8,127,236,0,6360
2720,20,1,11346,7,372,205,0,6360
2721,55,1,10678,41,1336,1915,0,6360
2722,22,1,12889,23,1286,208,0,6360
2723,35,1,14508,9,404,649,0,6360
2724,38,1,16326,10,2325,630,0,6360
2725,33,1,16460,21,141,676,0,6360
2726,27,1,9610,8,406,379,0,6360
2727,54,1,11230,14,675,1800,0,6360
2728,55,1,11381,50,1177,1759,1,6360
2729,19,1,11205,12,219,214,0,6360
2730,21,1,11413,49,720,220,0,6360
2731,27,1,10020,5,396,367,0,6360
2732,55,1,9304,45,1366,1893,0,6360
2733,54,1,8310,13,746,1813,0,6360
2734,27,1,10540,3,428,380,0,6360
2735,21,1,13005,83,648,195,0,6360
2736,51,1,11270,68,117,1754,0,6407
2737,77,1,12625,0,2440,5849,0,6407
2738,0,0,25939,38,1153,3042,0,6407
2739,30,1,10370,31,2423,386,0,6407
2740,55,1,12873,53,1216,1859,0,6407
2741,22,1,17101,26,1292,209,1,6407
2742,34,1,7991,0,211,617,0,6407
2743,43,1,10669,6,243,1097,0,6407
2744,36,1,15283,8919,704,631,0,6407
2745,29,1,10565,16,1251,357,0,6407
2746,0,1,8928,0,9,0,0,6407
2747,28,1,12021,16,675,361,0,6407
2748,15,1,12020,3,734,123,0,6407
2749,77,1,9587,12,2538,6009,0,6407
2750,61,1,13021,7485,129,3014,0,6407
2751,43,1,8481,1,233,1149,0,6407
2752,61,1,11133,4,123,3115,0,6407
2753,14,1,17171,8,399,120,1,6407
2754,51,1,14619,49,127,1718,0,6407
2755,61,1,9634,17,113,2847,0,6407
2756,38,1,13913,5,2445,626,0,6407
2757,28,1,12596,5345,677,380,1,6407
2758,19,1,14143,24,222,214,0,6407
2759,43,1,13199,6,244,1075,0,6407
2760,29,1,16059,12,1277,368,0,6469
2761,35,1,9572,13,388,615,0,6469
2762,43,1,8107,1,215,1021,0,6469
2763,27,1,10315,17282,378,340,0,6469
2764,27,1,10350,21,390,356,0,6469
2765,28,1,14717,13,713,386,0,6469
2766,52,1,10180,17,206,1719,0,6469
2767,30,1,12065,25,2209,345,0,6469
2768,33,1,11612,12,135,653,0,6469
2769,30,1,11137,23,2328,372,2,6469
2770,52,1,12051,7,208,1777,0,6469
2771,29,1,14174,3,1336,351,0,6469
2772,61,1,14250,15,139,3260,0,6469
2773,34,1,14554,7,228,622,0,6469
2774,0,1,11146,3456,12,0,0,6469
2775,15,1,10431,6,735,116,0,6469
2776,15,1,10889,8,773,117,0,6469
2777,20,1,12822,5,423,221,0,6469
2778,30,1,9645,48,2330,366,0,6469
2779,36,1,13643,31,714,624,0,6469
2780,14,1,11032,2,404,119,0,6469
2781,15,1,13241,2,723,116,0,6469
2782,43,1,9705,12,218,1062,0,6469
2783,55,1,9135,34,1160,1770,0,6469
2784,34,1,13016,12,224,611,0,6563
2785,19,1,10342,6,216,207,0,6563
2786,63,1,10092,3,392,3263,1,6563
2787,55,1,11863,36,1315,1958,0,6563
2788,63,1,12312,8,374,3164,0,6563
2789,12,1,11548,24,132,117,0,6563
2790,18,1,11778,6,125,237,0,6563
2791,35,1,10132,12,412,676,0,6563
2792,29,1,9155,18,1258,341,0,6563
2793,29,1,8459,10,1244,344,0,6563
2794,52,1,10827,9,220,1875,0,6563
2795,21,1,12695,58,704,209,0,6563
2796,12,1,8845,23,128,113,0,6563
2797,63,1,10887,7,372,3131,0,6563
2798,25,1,17618,19,155,410,0,6563
2799,29,1,13124,3,1224,350,0,6563
2800,61,1,13486,13,134,3115,0,6563
2801,28,1,17225,6,700,362,0,6563
2802,19,1,13492,15,207,198,0,6563
2803,78,1,13086,49,4236,5671,0,6563
2804,19,1,11017,10,220,209,0,6563
2805,13,1,16375,29,213,112,1,6563
2806,54,1,12861,15,719,1786,0,6563
2807,14,1,11453,6,417,127,0,6563
2808,28,1,11526,5939,696,351,0,6641
2809,18,1,9795,6,118,207,0,6641
2810,51,1,12229,51,137,1780,0,6641
2811,20,1,13274,6,405,226,0,6641
2812,43,1,10955,0,240,1083,0,6641
2813,63,1,16223,5,386,3186,0,6641
2814,34,1,10911,7,229,629,1,6641
2815,36,1,13056,77,739,667,0,6641
2816,26,1,10824,9,222,388,0,6641
2817,78,1,9968,31,3749,5159,0,6641
2818,30,1,8109,135,2179,355,0,6641
2819,33,1,9128,20,123,641,0,6641
2820,34,1,11801,6,231,622,0,6641
2821,22,1,17573,6,1533,242,1,6641
2822,21,1,8715,120,750,217,0,6641
2823,20,1,13909,9,428,235,0,6641
2824,13,1,13971,17,232,121,0,6641
2825,35,1,11335,8,385,619,0,6641
2826,14,1,17365,6,438,126,0,6641
2827,52,1,15140,7,236,1808,2,6641
2828,51,1,13467,45,124,1674,0,6641
2829,54,1,11122,18,646,1694,0,6641
2830,15,1,10496,7,689,113,0,6641
2831,33,1,12499,22,134,677,0,6641
2832,18,1,12960,7,129,237,0,6688
2833,12,1,12281,16,131,117,0,6688
2834,51,1,12910,19,140,1871,0,6688
2835,21,1,12067,58,660,191,0,6688
2836,29,1,12698,19902,1275,356,0,6688
2837,36,1,10654,36,709,627,1,6688
2838,52,1,10453,13486,230,1881,0,6688
2839,78,1,16689,9366,4472,5788,0,6688
2840,43,1,13608,2,230,1034,0,6688
2841,14,1,14946,10,405,120,0,6688
2842,33,1,11538,38,134,686,0,6688
2843,35,1,10330,6,393,649,0,6688
2844,29,1,14579,17,1245,355,0,6688
2845,56,1,9650,4,2432,1819,0,6688
2846,63,1,13742,17,413,3322,0,6688
2847,27,1,13975,16,398,342,0,6688
2848,15,1,10784,7,698,116,0,6688
2849,33,1,11854,47,141,629,0,6688
2850,30,1,14099,30,2547,409,0,6688
2851,19,1,12968,16,239,223,0,6688
2852,21,1,11548,66,694,209,0,6688
2853,43,1,10843,5,236,1156,0,6688
2854,61,1,12210,7,120,3008,0,6688
2855,28,1,12228,14,607,328,0,6688
2856,61,1,11820,8,128,3301,0,6750
2857,55,1,12573,42,1223,1804,0,6750
2858,43,1,11962,7,222,1068,0,6750
2859,52,1,13281,12,220,1913,0,6750
2860,52,1,14897,7,227,1899,0,6750
2861,15,1,13234,6,689,113,0,6750
2862,28,1,17947,18,716,391,0,6750
2863,77,1,11458,8,2381,5698,0,6750
2864,27,1,12276,9,408,367,0,6750
2865,29,1,15629,10,1294,362,0,6750
2866,61,1,11679,11,136,3181,0,6750
2867,27,1,9873,4272,387,356,0,6750
2868,0,0,27265,66,626,3702,0,6750
2869,14,1,9827,7538,423,116,0,6750
2870,25,1,15180,15,138,339,0,6750
2871,18,1,17401,8,128,222,1,6750
2872,21,1,8060,44,744,211,0,6750
2873,51,1,11694,57,124,1735,0,6750
2874,21,1,15350,6924,629,185,0,6750
2875,36,1,8932,62,690,608,0,6750
2876,55,1,12739,31,1331,1915,0,6750
2877,15,1,12773,9,722,120,0,6750
2878,52,1,8702,2,193,1654,0,6750
2879,12,1,11752,39,128,123,0,6750
2880,20,1,11186,8,428,216,0,6813
2881,21,1,15059,80,709,194,0,6813
2882,15,1,11534,7,825,124,0,6813
2883,28,1,16013,5,684,354,0,6813
2884,27,1,14193,9,415,374,1,6813
2885,22,1,13334,23,1301,208,1,6813
2886,15,1,10630,9,694,111,0,6813
2887,33,1,9017,52,122,632,0,6813
2888,77,1,11731,12,2295,5714,0,6813
2889,20,1,11897,2,392,218,0,6813
2890,12,1,10691,4262,135,123,0,6813
2891,78,1,10838,70,4013,5415,0,6813
2892,56,1,9891,5,2059,1638,0,6813
2893,61,1,12953,3,125,3109,0,6813
2894,14,1,10960,12,428,122,0,6813
2895,15,1,12625,5,697,113,0,6813
2896,26,1,11339,9,237,375,0,6813
2897,20,1,11478,9,412,229,0,6813
2898,15,1,14935,8,708,111,2,6813
2899,34,1,9773,4,218,643,0,6813
2900,15,1,11778,2,734,116,0,6813
2901,15,1,12038,12,733,118,0,6813
2902,14,1,14261,10,413,121,0,6813
2903,0,0,6888,6,379,113,0,6813
2904,54,1,10506,16,711,1835,0,6860
2905,12,1,13439,23,141,135,0,6860
2906,43,1,11240,3,210,1017,1,6860
2907,27,1,19004,4,440,386,0,6860
2908,20,1,7858,1,397,222,0,6860
2909,27,1,12762,7,433,377,0,6860
2910,19,1,10748,13,227,224,0,6860
2911,29,1,9405,13796,1265,360,0,6860
2912,51,1,13078,48,126,1752,0,6860
2913,13,1,10896,10,227,117,0,6860
2914,78,1,13578,57,4211,5622,0,6860
2915,21,1,12341,56,683,201,0,6860
2916,21,1,11902,75,660,200,0,6860
2917,12,1,10610,27,125,116,0,6860
2918,25,1,7553,13,127,369,0,6860
2919,20,1,13600,11,379,210,0,6860
2920,56,1,13607,7,2434,1910,0,6860
2921,25,1,9797,18051,128,373,0,6860
2922,20,1,11776,13,433,224,1,6860
2923,77,1,7581,10,2147,5336,0,6860
2924,43,1,12458,4,227,1094,0,6860
2925,38,1,11901,14,2268,616,0,6860
2926,38,1,13795,10,2291,624,0,6860
2927,15,1,14529,8,686,112,0,6860
2928,43,1,10418,11,227,1060,0,6938
2929,55,1,16631,50,1306,1954,0,6938
2930,51,1,12812,43,127,1701,0,6938
2931,55,1,12518,11797,1330,1956,0,6938
2932,20,1,12664,12009,417,222,1,6938
2933,20,1,7824,2,423,226,0,6938
2934,12,1,10895,22,120,110,2,6938
2935,34,1,14430,8,220,619,0,6938
2936,63,1,11061,11574,387,3171,0,6938
2937,22,1,11568,39,1330,205,0,6938
2938,61,1,11498,10,120,2948,0,6938
2939,77,1,16369,11,2285,5604,0,6938
2940,27,1,16221,20123,411,370,0,6938
2941,38,1,12573,6,2324,616,0,6938
2942,78,1,11981,52,4007,5235,0,6938
2943,14,1,12816,8,378,112,1,6938
2944,21,1,11344,42,711,210,2,6938
2945,29,1,10076,11,1294,370,0,6938
2946,22,1,11989,11976,1243,202,0,6938
2947,33,1,14814,38,136,689,0,6938
2948,15,1,10648,9,707,118,0,6938
2949,22,1,13273,19,1304,208,0,6938
2950,22,1,10172,22,1258,205,3,6938
2951,38,1,11053,8,2403,635,0,6938
2952,52,1,12148,10,224,1782,0,6985
2953,63,1,12393,5284,378,3032,0,6985
2954,26,1,10046,6213,220,385,0,6985
2955,43,1,12623,4,243,1127,0,6985
2956,12,1,13161,27,121,110,0,6985
2957,33,1,7622,20,130,656,0,6985
2958,38,1,14241,8,2373,648,0,6985
2959,30,1,10577,14,2119,339,0,6985
2960,61,1,7805,12,118,3009,0,6985
2961,20,1,12059,6,393,214,0,6985
2962,26,1,15107,7,225,350,0,6985
2963,34,1,11014,8,223,633,0,6985
2964,63,1,13273,3,408,3235,0,6985
2965,21,1,12278,50,748,226,0,6985
2966,27,1,12035,15,406,353,1,6985
2967,43,1,9846,8,215,1030,0,6985
2968,14,1,10648,7,408,121,3,6985
2969,19,1,15786,17,258,232,0,6985
2970,55,1,10820,38,1323,1912,0,6985
2971,36,1,12793,83,695,660,0,6985
2972,12,1,11347,14,123,119,0,6985
2973,33,1,11992,13,141,661,0,6985
2974,33,1,8710,25,136,638,0,6985
2975,20,1,12251,5,446,243,0,6985
2976,14,1,11441,6,352,106,0,7047
2977,38,1,11151,13643,2284,655,0,7047
2978,54,1,11330,15,706,1850,1,7047
2979,78,1,12726,57,4113,5672,0,7047
2980,15,1,13091,10,742,119,0,7047
2981,0,0,22975,16,738,1868,0,7047
2982,77,1,10484,9,2400,5908,0,7047
2983,21,1,11115,47,689,202,0,7047
2984,52,1,14441,2,213,1743,0,7047
2985,27,1,10507,6,375,342,0,7047
2986,15,1,14868,9,705,120,0,7047
2987,0,0,20048,31,1330,213,0,7047
2988,22,1,14359,34,1314,208,0,7047
2989,25,1,9257,19416,116,332,0,7047
2990,77,1,7719,9,2230,5427,0,7047
2991,36,1,14253,55,704,629,0,7047
2992,54,1,16526,24,672,1678,1,7047
2993,27,1,15432,5,414,385,0,7047
2994,43,1,11530,13454,233,1105,0,7047
2995,19,1,10986,12,227,224,0,7047
2996,78,1,10453,61,3868,5273,0,7047
2997,25,1,11410,13,121,347,0,7047
2998,12,1,10835,21,117,107,0,7047
2999,36,1,12938,43,708,600,0,7047
3000,55,1,13068,48,1345,1970,0,7110
3001,15,1,10936,0,831,133,0,7110
3002,63,1,11411,2,377,3089,0,7110
3003,25,1,8156,12,115,338,0,7110
3004,51,1,15325,2270,125,1663,0,7110
3005,34,1,10802,0,209,589,0,7110
3006,34,1,10569,7,214,635,1,7110
3007,38,1,12524,3,2241,620,0,7110
3008,12,1,10820,4419,125,119,0,7110
3009,20,1,8330,5,399,218,0,7110
3010,19,1,13046,16,226,218,0,7110
3011,78,1,15268,10009,3982,5474,0,7110
3012,30,1,11350,31,2278,364,0,7110
3013,20,1,12054,0,413,226,0,7110
3014,38,1,13817,4,2371,668,0,7110
3015,77,1,13378,2,2434,5944,1,7110
3016,55,1,11085,47,1339,1967,0,7110
3017,15,1,11886,3,670,109,0,7110
3018,14,1,9273,4,417,118,0,7110
3019,28,1,10689,31,665,348,0,7110
3020,0,1,15235,30,900,786,0,7110
3021,54,1,12272,18,728,1862,0,7110
3022,61,1,10172,18,130,3191,0,7110
3023,56,1,10638,5,2235,1799,0,7110
3024,22,1,8586,20,1342,213,0,7157
3025,26,1,9727,5,207,354,0,7157
3026,38,1,10885,3,2409,620,0,7157
3027,14,1,9772,9,380,112,0,7157
3028,52,1,13132,14,225,1829,0,7157
3029,19,1,10128,13843,227,214,0,7157
3030,20,1,10291,10,398,212,0,7157
3031,15,1,12576,13,727,122,0,7157
3032,38,1,13007,6886,2385,643,0,7157
3033,18,1,9250,7,122,221,0,7157
3034,35,1,12266,3,399,639,0,7157
3035,13,1,9548,22,225,111,0,7157
3036,36,1,9535,52,736,621,0,7157
3037,77,1,9155,8,2149,5587,1,7157
3038,18,1,12222,6,129,212,0,7157
3039,63,1,12297,12807,391,2955,0,7157
3040,21,1,11266,73,592,172,0,7157
3041,55,1,10689,20,1337,1867,0,7157
3042,51,1,10100,44,120,1800,0,7157
3043,38,1,12527,316,2279,635,0,7157
3044,55,1,15647,63,1293,1947,0,7157
3045,25,1,10926,13,138,411,0,7157
3046,43,1,9941,3,228,1083,0,7157
3047,27,1,12965,8,426,353,0,7157
3048,30,1,11025,15,2204,342,0,7204
3049,34,1,11881,5,216,609,0,7204
3050,14,1,12678,10,403,118,0,7204
3051,52,1,13052,9,219,1921,0,7204
3052,54,1,15134,22,732,1881,0,7204
3053,33,1,12175,38,135,695,0,7204
3054,13,1,10958,15,234,113,0,7204
3055,27,1,13153,4,397,341,0,7204
3056,27,1,11261,18811,375,342,0,7204
3057,28,1,13335,8775,713,390,0,7204
3058,55,1,15130,44,1215,1842,0,7204
3059,19,1,11025,9,226,221,3,7204
3060,54,1,12440,18,711,1766,0,7204
3061,54,1,12994,32,740,1807,0,7204
3062,0,1,16646,72,251,3612,0,7204
3063,0,1,10042,0,314,89,0,7204
3064,15,1,10975,8,727,116,0,7204
3065,30,1,10405,18,2107,338,0,7204
3066,25,1,13856,11,134,367,0,7204
3067,33,1,13093,35,142,648,0,7204
3068,21,1,13328,52,711,204,0,7204
3069,22,1,10774,31,1307,207,0,7204
3070,12,1,12721,11,132,108,0,7204
3071,55,1,15704,32,1310,1995,0,7204
3072,13,1,12183,26,215,112,0,7266
3073,52,1,11206,8,218,1825,0,7266
3074,18,1,10817,8,129,231,0,7266
3075,22,1,7822,34,1258,204,0,7266
3076,19,1,17511,10,234,214,0,7266
3077,0,0,25522,108,1692,588,0,7266
3078,54,1,8677,7,739,1856,0,7266
3079,13,1,8506,18,216,110,1,7266
3080,38,1,13868,6,2378,643,0,7266
3081,33,1,11698,39,129,656,0,7266
3082,15,1,10884,14572,657,107,0,7266
3083,0,0,6144,18,2378,1911,0,7266
3084,0,1,8475,3887,14,0,1,7266
3085,21,1,10031,75,713,216,0,7266
3086,55,1,15572,35,1357,2013,0,7266
3087,0,0,23731,50,766,778,0,7266
3088,77,1,9926,7,2152,5479,0,7266
3089,36,1,16518,55,733,664,0,7266
3090,63,1,11615,0,384,3205,0,7266
3091,27,1,12116,5,388,364,0,7266
3092,21,1,14152,8444,713,203,0,7266
3093,12,1,9218,30,128,118,2,7266
3094,61,1,10083,6,121,3164,0,7266
3095,22,1,13885,24,1294,202,0,7266
3096,27,1,11339,2,412,350,0,7329
3097,35,1,12411,0,388,634,0,7329
3098,20,1,11881,6,396,213,0,7329
3099,43,1,11158,11,232,1089,0,7329
3100,22,1,12593,22,1101,176,0,7329
3101,35,1,14975,14,392,650,0,7329
3102,12,1,11054,13,131,127,0,7329
3103,26,1,10687,8,224,362,0,7329
3104,12,1,10897,18,124,112,0,7329
3105,29,1,9575,13,1312,348,0,7329
3106,35,1,10872,9196,387,664,0,7329
3107,20,1,10348,9,382,209,0,7329
3108,33,1,10404,33,131,654,0,7329
3109,56,1,13138,7,2325,1834,0,7329
3110,28,1,12056,15,655,352,0,7329
3111,14,1,9419,8,403,117,0,7329
3112,38,1,14164,11,2373,605,0,7329
3113,18,1,13019,3,129,218,0,7329
3114,0,1,8241,46,532,156,0,7329
3115,26,1,14048,7,225,383,0,7329
3116,0,0,24348,63,2414,3347,0,7329
3117,38,1,13409,7,2341,660,0,7329
3118,22,1,11043,17,1283,205,0,7329
3119,55,1,11043,40,1290,1923,0,7329
3120,15,1,11638,10,695,113,0,7375
3121,13,1,16464,24,243,124,0,7375
3122,33,1,15158,49,127,652,0,7375
3123,28,1,12155,14,696,364,0,7375
3124,15,1,11031,10,736,114,2,7375
3125,0,1,7783,17,14,0,0,7375
3126,0,0,24657,17603,1372,797,0,7375
3127,38,1,15996,9,2318,619,0,7375
3128,12,1,11856,10,132,124,0,7375
3129,54,1,10220,20079,738,1851,0,7375
3130,15,1,13236,17528,718,109,0,7375
3131,34,1,12155,0,224,644,3,7375
3132,55,1,15611,49,1229,1819,0,7375
3133,19,1,11733,7425,235,219,0,7375
3134,54,1,11438,6,757,1888,0,7375
3135,14,1,9708,8,419,123,0,7375
3136,56,1,9596,9,2195,1750,1,7375
3137,61,1,8775,2,122,3144,0,7375
3138,18,1,13091,11,129,228,0,7375
3139,29,1,11850,14,1331,360,0,7375
3140,0,0,20550,25,149,688,0,7375
3141,77,1,13480,10,2509,6124,0,7375
3142,21,1,13759,69,756,214,0,7375
3143,21,1,11000,33,685,202,0,7375
3144,61,1,9708,5,117,2974,0,7438
3145,22,1,8070,28,1210,200,0,7438
3146,18,1,10821,5,109,219,0,7438
3147,63,1,15653,12,382,2981,0,7438
3148,0,0,22910,14,1350,202,0,7438
3149,25,1,13486,18,135,389,0,7438
3150,34,1,10329,10,219,620,0,7438
3151,55,1,11988,2624,1358,1998,0,7438
3152,28,1,15079,5452,704,375,0,7438
3153,54,1,11450,10,686,1806,0,7438
3154,34,1,10546,1,229,646,0,7438
3155,38,1,11840,5,2365,677,0,7438
3156,20,1,11271,4,405,230,0,7438
3157,13,1,10424,16,225,113,0,7438
3158,15,1,11873,10,721,114,0,7438
3159,0,1,9731,67,5335,7385,0,7438
3160,0,0,22056,142,1303,807,0,7438
3161,25,1,9713,12,121,356,1,7438
3162,77,1,9426,9,2355,5670,0,7438
3163,36,1,10037,7700,670,612,0,7438
3164,15,1,10296,21939,719,120,0,7438
3165,21,1,10189,8769,714,204,0,7438
3166,14,1,9464,22,410,123,0,7438
3167,13,1,9216,14,207,108,0,7438
3168,55,1,10751,35,1188,1778,0,7469
3169,61,1,11221,4,126,3318,0,7469
3170,26,1,7515,10,220,371,0,7469
3171,54,1,12599,7,691,1769,0,7469
3172,22,1,17481,22,1340,219,0,7469
3173,0,1,11502,11,536,295,0,7469
3174,78,1,11848,69,3941,5462,0,7469
3175,28,1,15700,9,713,368,1,7469
3176,43,1,12579,9,225,1061,0,7469
3177,19,1,14362,9,226,217,0,7469
3178,12,1,9927,15,118,112,0,7469
3179,12,1,15919,18,135,117,0,7469
3180,14,1,10772,4,371,106,0,7469
3181,20,1,9028,6,443,224,0,7469
3182,20,1,9704,2,436,232,0,7469
3183,77,1,9880,9,2339,5553,0,7469
3184,63,1,12379,8,362,3008,0,7469
3185,26,1,12540,1,230,383,0,7469
3186,27,1,15835,6,419,381,0,7469
3187,12,1,7977,10,124,113,0,7469
3188,25,1,11770,9,126,358,0,7469
3189,29,1,11646,9,1266,352,0,7469
3190,18,1,11886,13119,116,227,2,7469
3191,27,1,9629,9,387,354,0,7469
3192,56,1,14619,8,2429,1933,0,7547
3193,55,1,10177,37,1252,1834,0,7547
3194,28,1,11718,7,692,359,0,7547
3195,56,1,8114,2,2234,1755,1,7547
3196,77,1,12156,7,2285,5438,0,7547
3197,12,1,10872,21,126,110,1,7547
3198,63,1,12188,8,371,2979,0,7547
3199,13,1,12423,21,230,117,0,7547
3200,29,1,15981,7,1289,369,0,7547
3201,20,1,12331,8,413,208,1,7547
3202,36,1,8888,34,685,620,0,7547
3203,52,1,12257,5,214,1769,0,7547
3204,28,1,12851,15,690,373,0,7547
3205,61,1,8823,3703,134,3235,0,7547
3206,36,1,10173,7186,633,603,1,7547
3207,28,1,11363,13,627,342,1,7547
3208,55,1,15354,31,1266,1914,0,7547
3209,55,1,12268,44,1277,1904,0,7547
3210,78,1,15704,9654,3961,5424,0,7547
3211,20,1,10733,6,410,221,0,7547
3212,27,1,12490,7,402,364,1,7547
3213,26,1,15489,11,240,364,0,7547
3214,27,1,15473,1,441,407,0,7547
3215,36,1,9950,39,719,653,0,7547
3216,26,1,12183,11,211,350,0,7625
3217,43,1,10518,16,239,1135,0,7625
3218,54,1,13461,7,697,1792,0,7625
3219,29,1,9568,9,1330,373,0,7625
3220,19,1,12245,11,226,223,0,7625
3221,78,1,13001,61,3866,5535,0,7625
3222,43,1,11214,8,224,1127,0,7625
3223,52,1,12360,3,221,1822,0,7625
3224,43,1,9990,0,236,1139,0,7625
3225,27,1,15605,8,439,374,0,7625
3226,18,1,10227,33,122,227,0,7625
3227,21,1,11754,48,715,206,0,7625
3228,0,0,6318,7,214,350,0,7625
3229,56,1,12704,6,2273,1757,0,7625
3230,18,1,9278,203,121,219,0,7625
3231,28,1,12865,11,620,333,0,7625
3232,13,1,10753,30,211,114,0,7625
3233,12,1,13185,21,127,114,0,7625
3234,25,1,11053,7,122,360,0,7625
3235,0,0,24786,19,1327,3299,0,7625
3236,34,1,12469,5,224,615,0,7625
3237,34,1,13518,7,235,658,0,7625
3238,54,1,11164,8,656,1778,0,7625
3239,33,1,8531,39,121,626,0,7625
3240,61,1,11284,13,122,3203,0,7688
3241,61,1,13267,6,118,2852,0,7688
3242,13,1,8126,7075,229,117,0,7688
3243,77,1,13845,14,2165,5296,0,7688
3244,63,1,8002,4,398,3274,0,7688
3245,34,1,12972,22190,217,615,0,7688
3246,26,1,9650,13,237,394,0,7688
3247,20,1,14460,4,395,220,0,7688
3248,12,1,13630,18,136,117,0,7688
3249,20,1,17190,17,436,230,0,7688
3250,77,1,13779,4,2364,5838,0,7688
3251,78,1,9940,53,3666,5139,0,7688
3252,63,1,11042,11,374,3204,0,7688
3253,13,1,13134,9044,234,122,0,7688
3254,27,1,10485,16,411,367,0,7688
3255,35,1,18442,11057,403,661,1,7688
3256,0,1,14529,5,918,1458,0,7688
3257,19,1,13217,11,248,239,0,7688
3258,21,1,11239,42,719,215,0,7688
3259,30,1,12030,25,2153,346,0,7688
3260,54,1,8184,15,661,1762,0,7688
3261,38,1,11668,3,2414,658,0,7688
3262,19,1,15474,9,227,223,0,7688
3263,21,1,16158,69,822,229,0,7688
3264,0,0,7263,1,118,3113,0,7766
3265,12,1,14146,43,124,117,0,7766
3266,33,1,13997,25,129,643,0,7766
3267,0,1,11392,10,1506,3620,0,7766
3268,29,1,12602,8,1243,344,0,7766
3269,20,1,9851,5,458,240,0,7766
